"participant","leaveoutindex","environment","context","kError","beta","tau"
212,6,"Smooth","Spatial",2.64019337185706,0.0440619213602678,0.125707168426296
212,7,"Smooth","Spatial",2.33816409755702,0.0579340426718516,0.120476983468383
212,8,"Smooth","Spatial",3.71111473902884,0.0276423778515411,0.104465227919285
212,9,"Smooth","Spatial",2.14947062196396,0.0704336496128912,0.253938145297364
213,1,"Smooth","Conceptual",1.7472879103589,0.00673794699908645,0.108935155307938
213,2,"Smooth","Conceptual",1.6644152943413,0.00700243043034096,0.113837908659759
213,3,"Smooth","Conceptual",1.65012824528033,0.00673794699909434,0.110088291518154
213,4,"Smooth","Conceptual",1.74050470342136,0.00673794699909128,0.113903462872291
213,5,"Smooth","Conceptual",1.54664541867435,0.00673794699909124,0.113042190389984
213,6,"Smooth","Conceptual",1.94098856195401,0.0067379469990949,0.104168201776484
213,7,"Smooth","Conceptual",1.03773211073054,0.0067379469990877,0.138573138141078
213,8,"Smooth","Conceptual",1.76058170108644,0.00673794699909211,0.114237495304697
213,9,"Smooth","Conceptual",1.61672609535794,0.0197863331279902,0.111980479356046
213,1,"Smooth","Spatial",2.85637002862948,0.0639340179305245,0.0470618666810635
213,2,"Smooth","Spatial",3.19476582134262,0.0739911144111468,0.0440533276976783
213,3,"Smooth","Spatial",3.40239864679063,0.0847443877448577,0.039041873215379
213,4,"Smooth","Spatial",3.0239919536016,0.0736035939050378,0.0456935378285647
213,5,"Smooth","Spatial",3.17680561417342,0.0978106768794936,0.0407007127831686
213,6,"Smooth","Spatial",3.30940350173232,0.0750916339922058,0.0434373749565477
213,7,"Smooth","Spatial",2.58293389862685,0.0939082476808642,0.0456762611560625
213,8,"Smooth","Spatial",3.21659295571233,0.0755350728118876,0.0428796549684267
213,9,"Smooth","Spatial",3.20302722600305,0.0893564502404564,0.0420357371057363
215,2,"Smooth","Conceptual",3.0141213895165,0.00673794699913406,0.131331935066175
215,3,"Smooth","Conceptual",3.34574445162208,0.00673794699909821,0.124064655982568
215,1,"Smooth","Conceptual",2.78656745033366,0.00673794750480734,0.153843110250824
215,8,"Smooth","Conceptual",3.1555636304114,0.00673794699930795,0.133869488799951
215,9,"Smooth","Conceptual",3.31780887238097,0.00673794755066802,0.129343871432981
215,5,"Smooth","Conceptual",3.77893668114513,0.00673795044438668,0.106006139648679
215,6,"Smooth","Conceptual",3.31780642003694,0.00673794699909125,0.193269501860641
215,7,"Smooth","Conceptual",3.17853468699161,0.00673794699912727,0.131807010524226
215,4,"Smooth","Conceptual",3.12038642244919,0.0067379469990895,0.13578940981619
215,2,"Smooth","Spatial",1.8941877615795,0.0249986778649032,0.100236343887954
215,3,"Smooth","Spatial",1.81976458923096,0.032472709214269,0.095135752461745
215,1,"Smooth","Spatial",2.14203200119401,0.00674245740645201,0.0969855632289782
215,8,"Smooth","Spatial",1.79677852390644,0.0477308260081022,0.0953501353069306
215,9,"Smooth","Spatial",1.89454976220417,0.00673794699909105,0.103413999425026
215,5,"Smooth","Spatial",1.85553841052524,0.00673794699909778,0.103834572876588
215,6,"Smooth","Spatial",2.03620745097536,0.0181557438770018,0.0965413781709232
215,7,"Smooth","Spatial",1.7083685181724,0.0607343377366697,0.0839433668588493
215,4,"Smooth","Spatial",1.45775780480898,0.0317228760757605,0.109614383843471
216,1,"Smooth","Conceptual",2.59468032181558,0.109965358825192,0.038892772536159
216,2,"Smooth","Conceptual",2.22696995184144,0.131159905995346,0.036667797230935
216,3,"Smooth","Conceptual",2.57904401344232,0.0997069834438428,0.0424143386378451
216,4,"Smooth","Conceptual",2.71710750900279,0.182566921556224,0.0260622607490175
216,5,"Smooth","Conceptual",2.46639487675946,0.111844940273902,0.0414109070739367
216,6,"Smooth","Conceptual",2.48033954249109,0.105868658046609,0.0419574766240274
216,7,"Smooth","Conceptual",2.52819480987552,0.105529558776864,0.0412967322564719
216,8,"Smooth","Conceptual",2.44644840037227,0.098759394605475,0.0432147591301287
216,9,"Smooth","Conceptual",2.57279383233361,0.112286536395924,0.0397089437776029
216,1,"Smooth","Spatial",4.00872618458637,0.140323651656772,0.0233937768158305
216,2,"Smooth","Spatial",4.31383178824399,0.13984346551261,0.0210730007730773
216,3,"Smooth","Spatial",4.55818296962029,0.237804499267599,0.0125546673864262
216,4,"Smooth","Spatial",3.971979317035,0.152658246553653,0.0208542163260688
216,5,"Smooth","Spatial",4.40213422544062,0.151732512079632,0.0190480307968686
216,6,"Smooth","Spatial",3.81490829759875,0.142813286671866,0.0239084636492227
216,7,"Smooth","Spatial",3.75379406440182,0.13945817414209,0.0242146009638424
216,8,"Smooth","Spatial",3.74685426789762,0.136870197776184,0.0247818378386585
216,9,"Smooth","Spatial",3.67673747721502,0.136785121746244,0.0248182427944687
217,8,"Rough","Conceptual",68.0631028971228,0.00673794717857889,0.00673796553611339
217,9,"Rough","Conceptual",52.1744829463326,0.00673794699911021,0.00673794699962251
217,1,"Rough","Conceptual",1.53436749056566,102.445071518265,0.126812991924453
217,4,"Rough","Conceptual",2.78656509188667,0.00673794699911142,0.512577226727319
217,5,"Rough","Conceptual",1.05453303141603,141.539572390896,0.00679422161798721
217,2,"Rough","Conceptual",1.10016649078166,136.194419026785,0.00675821055237696
217,3,"Rough","Conceptual",111.538789916695,0.0067379469991854,0.00673794700053374
217,6,"Rough","Conceptual",2.25322168155082,77.1406645336831,0.0109715070719444
217,7,"Rough","Conceptual",48.2842637227038,0.00673794699910401,0.00673794700031652
217,8,"Rough","Spatial",1.77958590399233,0.0067379469990855,0.0720595917360201
217,9,"Rough","Spatial",1.52939154857768,0.00673794699908581,0.0776725105802361
217,1,"Rough","Spatial",1.76554630088334,0.0067379469990868,0.0720308804534365
217,4,"Rough","Spatial",1.80641981000098,0.00673794699908562,0.0675539583072601
217,5,"Rough","Spatial",1.31816913667842,0.00673794699908549,0.0755755995171847
217,2,"Rough","Spatial",1.73701071385371,0.00673794699908551,0.0695782597764724
217,3,"Rough","Spatial",1.95909229402498,0.00673794699908573,0.0682005001324069
217,6,"Rough","Spatial",1.71504541204147,0.00673794699908638,0.0725919943109628
217,7,"Rough","Spatial",1.37077890165252,0.00673794699908551,0.076129142179965
219,1,"Rough","Conceptual",1.40858054584346,0.00673794699908547,0.0557035935298823
219,2,"Rough","Conceptual",1.71303206497242,0.00673794699908553,0.0520088780695803
219,3,"Rough","Conceptual",1.40136089706879,0.00673794699908553,0.0545599695245272
219,4,"Rough","Conceptual",1.44241137097366,0.00673794699908548,0.0559197860534224
219,5,"Rough","Conceptual",1.23899167681822,0.00673794699908551,0.0592956359368069
219,6,"Rough","Conceptual",1.27589287195555,0.00673794699908551,0.0592803347080422
219,7,"Rough","Conceptual",1.59678102662928,0.00673794699908556,0.0533218996653527
219,8,"Rough","Conceptual",1.50748240789495,0.00673794699908554,0.0544714619938335
219,9,"Rough","Conceptual",1.45632225966282,0.00673794699908601,0.0584843518440545
219,1,"Rough","Spatial",2.13604029405828,0.0101556394492039,0.0510711304395031
219,2,"Rough","Spatial",3.0451204329341,0.0155495046266963,0.0393841537418322
219,3,"Rough","Spatial",2.45158932923247,0.0103556893335707,0.0508178153034178
219,4,"Rough","Spatial",2.25294915151,0.0555838416372898,0.0469745815715521
219,5,"Rough","Spatial",2.37307397005955,0.0126622390564876,0.0526203726516064
219,6,"Rough","Spatial",2.4180746001838,0.00842325688519924,0.0500694753251223
219,7,"Rough","Spatial",2.15705624670897,0.00673794699908581,0.0532449934880735
219,8,"Rough","Spatial",2.45975925420733,0.00673794699908903,0.0510470193513522
219,9,"Rough","Spatial",2.55127317951771,0.0118456130388702,0.0468144255869128
22,3,"Rough","Conceptual",1.87801749014027,0.00673794699908568,0.0645980382951011
22,6,"Rough","Conceptual",1.87326427438041,0.00673794699908583,0.068501917204224
22,7,"Rough","Conceptual",2.139560195383,0.00673794699908595,0.0606519689893649
22,4,"Rough","Conceptual",1.9018773189536,0.00673794699908562,0.0656395219596028
22,5,"Rough","Conceptual",1.74582656481676,0.00673794699908553,0.0713627814531923
22,2,"Rough","Conceptual",2.02032665584134,0.020332357385593,0.0629487792694148
22,8,"Rough","Conceptual",1.8636171871935,0.0067379469990856,0.0638593284765136
22,9,"Rough","Conceptual",1.83805819538118,0.00673794699908552,0.0653347250545098
22,1,"Rough","Conceptual",1.97163620569938,0.00673794699908552,0.0645680355346437
22,3,"Rough","Spatial",2.82238913370182,0.0146557882947931,0.0535108266999095
22,6,"Rough","Spatial",3.0758056365526,0.0141884523548074,0.0495385571638788
22,7,"Rough","Spatial",2.8699930287521,0.0156699594366665,0.0537412472777538
22,4,"Rough","Spatial",2.63274685909449,0.0449454353545855,0.0501476178701091
22,5,"Rough","Spatial",2.71881962797356,0.023357275714347,0.0555429728463773
22,2,"Rough","Spatial",2.6839119007056,0.019172350511546,0.0562967063379905
22,8,"Rough","Spatial",2.78167080114052,0.0180242342614515,0.0557399841453956
22,9,"Rough","Spatial",2.71636011889819,0.0140623920546902,0.0562002191845829
22,1,"Rough","Spatial",2.61225731672763,0.0169703271901966,0.0573475273266879
220,3,"Smooth","Conceptual",1.53897738882941,0.00673794699908547,0.0760992746265232
220,4,"Smooth","Conceptual",1.54856198018192,0.00673794699908567,0.0758763343101883
220,5,"Smooth","Conceptual",1.54439656684806,0.00673794699908553,0.0750065079631669
220,6,"Smooth","Conceptual",1.24930376073035,0.00673794699908548,0.0766525960462587
220,7,"Smooth","Conceptual",1.45141449487201,0.00673794699908572,0.076413838723258
220,8,"Smooth","Conceptual",1.6238944484189,0.00673794699908567,0.0730485988008535
220,9,"Smooth","Conceptual",1.49653455063475,0.00673794699908549,0.075610835239188
220,1,"Smooth","Conceptual",1.5694645096428,0.00673794699908547,0.0761544539343356
220,2,"Smooth","Conceptual",1.41308154700481,0.00673794699908575,0.0820739329000718
220,3,"Smooth","Spatial",1.92159917525221,0.00673794699908575,0.0884378895550039
220,4,"Smooth","Spatial",1.90272248194214,0.00673794699908553,0.0887378395418774
220,5,"Smooth","Spatial",1.89755973111719,0.00673794699908555,0.0864528328265093
220,6,"Smooth","Spatial",1.97373086559245,0.00673794699908564,0.0854736603502478
220,7,"Smooth","Spatial",1.52155647352895,0.00673794699908566,0.100415335871524
220,8,"Smooth","Spatial",1.60569890202528,0.00673794699908628,0.0910263227520482
220,9,"Smooth","Spatial",1.88172094033972,0.00673794699909358,0.0897086816152125
220,1,"Smooth","Spatial",1.88269294195377,0.00673794699908771,0.0900166818987836
220,2,"Smooth","Spatial",1.83975130905275,0.00673794699908559,0.089491283944788
221,1,"Smooth","Conceptual",2.40178435202448,0.0255337453067041,0.0632561495682176
221,2,"Smooth","Conceptual",1.95528563017946,0.00673794699910511,0.0769650401522547
221,3,"Smooth","Conceptual",2.09295882316025,0.0107182243623462,0.075397958817088
221,4,"Smooth","Conceptual",2.03912158274457,0.0138247300054618,0.0760027038413497
221,6,"Smooth","Conceptual",2.31067888131776,0.011441550597352,0.0702794188877987
221,7,"Smooth","Conceptual",2.15571417477177,0.0300564623992101,0.0687578255879821
221,8,"Smooth","Conceptual",2.17286186706306,0.0177520987802571,0.0733804255221583
221,5,"Smooth","Conceptual",2.05199458207242,0.00673794699910391,0.0776909431991586
221,9,"Smooth","Conceptual",2.30904142908837,0.00673794699908644,0.0697319529301229
221,1,"Smooth","Spatial",2.51408281929769,0.160180377326339,0.031999318283604
221,2,"Smooth","Spatial",2.63067786459334,0.165766917048869,0.0320487461203447
221,3,"Smooth","Spatial",2.65899889268062,0.166724413528803,0.0314346458772442
221,4,"Smooth","Spatial",2.68310481029968,0.167671248474023,0.0315137293787649
221,6,"Smooth","Spatial",2.47430336590875,0.174617127679806,0.0318832775206993
221,7,"Smooth","Spatial",2.53089825931149,0.159848080250705,0.0342709385770021
221,8,"Smooth","Spatial",2.80704966198107,0.174649374272787,0.0293080957566077
221,5,"Smooth","Spatial",2.36287751865849,0.153408970872102,0.0364333524094577
221,9,"Smooth","Spatial",2.5755673306811,0.166219930137901,0.0317224111456795
224,2,"Smooth","Conceptual",2.35719182589628,0.00673794699908548,0.0586718162928485
224,3,"Smooth","Conceptual",2.07623110079914,0.00673794699908547,0.0593097854483378
224,4,"Smooth","Conceptual",2.35463637900052,0.00673794699908555,0.0578811935751069
224,1,"Smooth","Conceptual",2.49814367664074,0.00673794699908555,0.0526678837259056
224,5,"Smooth","Conceptual",2.32466072075604,0.00673794699908558,0.0567484818775823
224,9,"Smooth","Conceptual",2.88036665463192,0.00673794699908599,0.0483362785385104
224,6,"Smooth","Conceptual",2.41655331238711,0.0067379469990855,0.0590063099847567
224,7,"Smooth","Conceptual",2.31214428266989,0.00673794699908549,0.0594595416579485
224,8,"Smooth","Conceptual",2.10832652560411,0.00673794699908555,0.0589735621944584
224,2,"Smooth","Spatial",2.69281315767333,0.135497335813718,0.0333070110377138
224,3,"Smooth","Spatial",2.4049156107069,0.103515594064671,0.042143738069159
224,4,"Smooth","Spatial",2.27924886296108,0.129096162129591,0.0363850193414387
224,1,"Smooth","Spatial",2.12766458974629,0.121339114445552,0.0397720856312011
224,5,"Smooth","Spatial",2.37460968911836,0.0984370028328128,0.0422131003830584
224,9,"Smooth","Spatial",2.23071417632733,0.0916646345455187,0.0448260536713623
224,6,"Smooth","Spatial",2.39512699605062,0.114738055262921,0.0393225584995504
224,7,"Smooth","Spatial",2.32249515966535,0.10126722903266,0.0430448543809065
224,8,"Smooth","Spatial",2.36750553272138,0.0985253476029962,0.0418517672291821
225,1,"Rough","Conceptual",1.53265397191038,0.0289024876142992,0.0662581098417282
225,2,"Rough","Conceptual",1.71793408219041,0.016834053933171,0.0664158079425479
225,3,"Rough","Conceptual",1.72311209636659,0.0284778283260479,0.0655078738246677
225,4,"Rough","Conceptual",1.87711304736109,0.0419983129790972,0.059640449143613
225,5,"Rough","Conceptual",1.9504332421594,0.0440863618855854,0.056292893861408
225,6,"Rough","Conceptual",1.86471730908226,0.032948566494824,0.0628567701857916
225,7,"Rough","Conceptual",2.08605974314538,0.0180725603701822,0.0624110189067592
225,8,"Rough","Conceptual",1.67547810340729,0.0167466967002147,0.0658257468727775
225,9,"Rough","Conceptual",1.79750143296082,0.0181023314685704,0.0653483004869002
225,1,"Rough","Spatial",2.68477974683778,0.136325884217386,0.0339116259979
225,2,"Rough","Spatial",2.81359345984949,0.144681002131573,0.0316695360361808
225,3,"Rough","Spatial",2.85289547072789,0.15669512867528,0.0289347325906055
225,4,"Rough","Spatial",2.80065361480976,0.148159226752126,0.0309336405048483
225,5,"Rough","Spatial",2.67366848243554,0.142950907410423,0.033192036131073
225,6,"Rough","Spatial",2.75555115861195,0.139143396132059,0.0310213080916863
225,7,"Rough","Spatial",2.61541778706598,0.131228429249104,0.03422994120618
225,8,"Rough","Spatial",2.89780067940467,0.141443057517784,0.0309332414743017
225,9,"Rough","Spatial",2.64521063636055,0.127391655537145,0.03477788598249
227,2,"Smooth","Conceptual",2.16807388167209,0.00673794699908672,0.0624272242778556
227,3,"Smooth","Conceptual",2.53783672195336,0.0140005391440219,0.0591816434046092
227,4,"Smooth","Conceptual",2.76936088985869,0.00673794699908797,0.0543792509818509
227,5,"Smooth","Conceptual",2.46592842106964,0.00673794699908575,0.0601289940709712
227,6,"Smooth","Conceptual",2.36414506805639,0.00673794699908676,0.06299272319596
227,7,"Smooth","Conceptual",2.13297599751833,0.00958873366963308,0.0625075468672847
227,8,"Smooth","Conceptual",2.25539873286471,0.00673794699909006,0.0635879620485526
227,9,"Smooth","Conceptual",2.28629592682165,0.00673794699908838,0.0627375265662177
227,1,"Smooth","Conceptual",2.45168699218157,0.00673794699908665,0.0627085971337138
227,2,"Smooth","Spatial",2.48695510233426,0.00673794699909441,0.0694987940459251
227,3,"Smooth","Spatial",2.25303654539219,0.00673794699908881,0.0761313498231014
227,4,"Smooth","Spatial",2.30721025230557,0.00673794699908681,0.0719899846339296
227,5,"Smooth","Spatial",2.40392987425869,0.00673794699908981,0.0710416278094691
227,6,"Smooth","Spatial",2.15035185264608,0.00673794699908732,0.0729467765384679
227,7,"Smooth","Spatial",2.33910985080021,0.00673794699908572,0.0739468040353541
227,8,"Smooth","Spatial",2.40786358144064,0.0119560147849737,0.0713557079632168
227,9,"Smooth","Spatial",2.17894213148941,0.00673794699908756,0.0777418864589317
227,1,"Smooth","Spatial",2.70139786361399,0.0108820809207404,0.067346459964268
228,3,"Smooth","Conceptual",2.16623582038441,0.0112566127062409,0.0721864880031954
228,4,"Smooth","Conceptual",2.21628378130862,0.0067379469990907,0.0737889306138576
228,2,"Smooth","Conceptual",2.02141951153227,0.00673794699908655,0.0752144494023011
228,5,"Smooth","Conceptual",2.33048685140756,0.00891236800037765,0.0672965128246344
228,1,"Smooth","Conceptual",2.1933357399662,0.0157444528809989,0.0710834596238933
228,7,"Smooth","Conceptual",2.23595837135619,0.00766195320201954,0.0703290823783087
228,8,"Smooth","Conceptual",1.90351920149368,0.0148363339201264,0.07053190453132
228,9,"Smooth","Conceptual",2.22312079073057,0.00673794699908595,0.0704601063561902
228,6,"Smooth","Conceptual",2.202362686512,0.0067379469990859,0.0717126299518974
228,3,"Smooth","Spatial",2.20466926122772,0.0475152268055011,0.0655846421345141
228,4,"Smooth","Spatial",2.14902091553414,0.0566613082202126,0.0615285954911308
228,2,"Smooth","Spatial",2.31894121725006,0.0542957040716333,0.0610966278035549
228,5,"Smooth","Spatial",2.10291866928555,0.0453423440520977,0.0654519604072375
228,1,"Smooth","Spatial",2.24877795371217,0.0397178953428404,0.0652394820020932
228,7,"Smooth","Spatial",2.05186299134112,0.0572215944278328,0.0658960369992103
228,8,"Smooth","Spatial",2.15891610078031,0.045338973777752,0.0662325083166293
228,9,"Smooth","Spatial",2.22985417770309,0.085285189463099,0.0578479712303191
228,6,"Smooth","Spatial",2.3884872987068,0.0644477142972432,0.0608990470852058
231,3,"Rough","Conceptual",1.82956840055811,0.00673794699908566,0.0543838285803153
231,4,"Rough","Conceptual",1.61670143648893,0.00673794699908556,0.0548196276678644
231,5,"Rough","Conceptual",1.89999119564774,0.0067379469990855,0.0490258351268397
231,6,"Rough","Conceptual",1.85680868760049,0.00673794699908555,0.0534196072849467
231,7,"Rough","Conceptual",1.76047565005332,0.00673794699908551,0.0514217023266454
231,8,"Rough","Conceptual",1.84357758886186,0.0067379469990855,0.0491570723597982
231,9,"Rough","Conceptual",2.00886882687711,0.00673794699908569,0.0453447702061877
231,1,"Rough","Conceptual",1.74652424659193,0.00673794699908555,0.0538980246526766
231,2,"Rough","Conceptual",1.85805282982289,0.00673794699908549,0.05023304545191
231,3,"Rough","Spatial",3.36743406280544,0.0269818637466052,0.0310596962431999
231,4,"Rough","Spatial",2.23741404240822,0.0340018405097366,0.0386404844396639
231,5,"Rough","Spatial",2.6914211543547,0.0332410082514437,0.0384606891871631
231,6,"Rough","Spatial",2.40146636310119,0.0394022741620338,0.0411086272730907
231,7,"Rough","Spatial",2.60981538600667,0.0400665503326005,0.037832360589131
231,8,"Rough","Spatial",2.9033701546536,0.0869005147801152,0.0292358429437619
231,9,"Rough","Spatial",2.713877758226,0.0351468649426212,0.0384485012687999
231,1,"Rough","Spatial",2.62796742662976,0.0336420999267411,0.0390176400161438
231,2,"Rough","Spatial",2.72436187580429,0.0327989301648766,0.0386482336735832
24,1,"Smooth","Conceptual",2.0028181107332,0.00673794699908563,0.0548832803081138
24,8,"Smooth","Conceptual",2.60297248414629,0.00673794699908644,0.0429550233916742
24,9,"Smooth","Conceptual",1.92518094125646,0.00673794699908547,0.0540731541689287
24,2,"Smooth","Conceptual",2.05370611832242,0.00673794699908547,0.0519739307703261
24,5,"Smooth","Conceptual",2.00826724044351,0.00673794699908547,0.055018723519157
24,6,"Smooth","Conceptual",1.85085706891055,0.00673794699908549,0.0541100070637475
24,3,"Smooth","Conceptual",1.85139808196557,0.00673794699908553,0.0524771193768386
24,4,"Smooth","Conceptual",1.52383404632115,0.00673794699908547,0.0546103323612406
24,7,"Smooth","Conceptual",1.98486439488136,0.00673794699908549,0.0529685006168439
24,1,"Smooth","Spatial",2.84763357697202,0.0954372905738144,0.0314585468857212
24,8,"Smooth","Spatial",3.43095169135384,0.115972331526129,0.0246810645166608
24,9,"Smooth","Spatial",3.0320767034127,0.0921048371064383,0.0316058385461639
24,2,"Smooth","Spatial",3.16358412892742,0.121959947134611,0.0257072088760382
24,5,"Smooth","Spatial",3.22468856895426,0.156367613103178,0.0222035952285924
24,6,"Smooth","Spatial",3.01626135350123,0.121852767496582,0.0263830948089722
24,3,"Smooth","Spatial",3.30045462601098,0.139555646504626,0.022620583390794
24,4,"Smooth","Spatial",3.20882042455797,0.120329150533049,0.0269798760692612
24,7,"Smooth","Spatial",3.18296520924912,0.116484903283406,0.0275436224848536
26,1,"Rough","Conceptual",0.00673794699916705,0.0331278393248286,0.867543973283149
26,2,"Rough","Conceptual",3.80197361378889,0.0586695728507237,0.229264921096522
26,8,"Rough","Conceptual",5.63483819831032,0.0534302664057684,0.199495077305753
26,9,"Rough","Conceptual",0.00673794700058608,0.0205630080133525,0.552820050729642
26,5,"Rough","Conceptual",0.0067379469994312,0.0121882286261478,0.623411572005248
26,6,"Rough","Conceptual",7.01220164725232,0.0360659358607917,0.146412727817718
26,3,"Rough","Conceptual",5.33912682778089,0.148589864286916,0.106494702167461
26,4,"Rough","Conceptual",0.00673794699929325,0.0599269414903084,0.69386718277157
26,7,"Rough","Conceptual",12.6902173597553,45.9969311227983,0.444903462168765
26,1,"Rough","Spatial",3.6574824314521,0.00673794699908669,0.0424381569541337
26,2,"Rough","Spatial",4.24360032518589,0.0067379469992743,0.0385032765162806
26,8,"Rough","Spatial",5.82408624916227,0.0100223158127336,0.0258763183373999
26,9,"Rough","Spatial",3.86463382449058,0.00699100624547689,0.0466444067204699
26,5,"Rough","Spatial",3.9975681995019,0.00673794699914821,0.0394256435977569
26,6,"Rough","Spatial",5.23224154852628,0.00675967662350252,0.0282720346073716
26,3,"Rough","Spatial",4.65298112965155,0.0121017048515983,0.0349660962721817
26,4,"Rough","Spatial",4.32146392938462,0.00673794699908662,0.0380131270019759
26,7,"Rough","Spatial",4.27875092403876,0.00720117678060039,0.0398030035643996
27,6,"Smooth","Conceptual",2.21126892629627,0.167009820150092,0.0331133334853171
27,7,"Smooth","Conceptual",2.07627731717384,0.136503102466471,0.041309363981977
27,8,"Smooth","Conceptual",1.88889818905003,0.141841705645968,0.0400637992168829
27,9,"Smooth","Conceptual",2.12784782841007,0.151362982509805,0.0360408993258018
27,1,"Smooth","Conceptual",2.36678387270252,0.144986556868642,0.0368203813394509
27,2,"Smooth","Conceptual",2.19351882986785,0.128333240400087,0.0410281956641999
27,3,"Smooth","Conceptual",2.0881865066119,0.134668089606025,0.041108022995488
27,4,"Smooth","Conceptual",2.16540225646018,0.13976964636524,0.039767768577122
27,5,"Smooth","Conceptual",2.03155141643828,0.125939845618575,0.0432803442435563
27,6,"Smooth","Spatial",6.06883443022476,0.0116194997841691,0.0338016775422657
27,7,"Smooth","Spatial",5.26533101801673,0.0341496250037083,0.0361136065166836
27,8,"Smooth","Spatial",6.04157301839808,0.00819876097805341,0.0341877673842107
27,9,"Smooth","Spatial",5.80320851018565,0.00863096914162199,0.0336859933417013
27,1,"Smooth","Spatial",6.5838111681749,0.00673794700008042,0.0293154932743921
27,2,"Smooth","Spatial",5.531661500412,0.00881385004433292,0.0384287200595094
27,3,"Smooth","Spatial",7.56884611401753,0.00673794836846121,0.0241228044573756
27,4,"Smooth","Spatial",5.40617912121706,0.0104626081623402,0.0367046790874521
27,5,"Smooth","Spatial",6.32884325373287,0.00673794699936223,0.0309448197479663
30,1,"Rough","Conceptual",3.26954639831792,0.00772126352964107,0.0486731670489647
30,2,"Rough","Conceptual",3.49050187001066,0.0429648914852059,0.0363943457614084
30,3,"Rough","Conceptual",3.08464618965668,0.00673794699911742,0.0501216008539449
30,4,"Rough","Conceptual",2.69749545959745,0.00673794699909573,0.0507730367576632
30,5,"Rough","Conceptual",3.25016786684193,0.00673794699910137,0.0477821531834179
30,6,"Rough","Conceptual",3.85459371537051,0.0067379469990953,0.0396648578262974
30,7,"Rough","Conceptual",3.23569859572217,0.00673794699911738,0.0476291919195804
30,8,"Rough","Conceptual",2.59444257030358,0.00706342341441221,0.0515812418183049
30,9,"Rough","Conceptual",3.09457476570405,0.00673794699909011,0.0474638802095298
30,1,"Rough","Spatial",5.09856410542241,0.234332814170262,0.0127573502497093
30,2,"Rough","Spatial",5.26623643594817,0.233439638059586,0.0137054184586437
30,3,"Rough","Spatial",4.93884943596677,0.215425420894199,0.0160144392881794
30,4,"Rough","Spatial",5.06000026817614,0.239765816185328,0.0133442282553724
30,5,"Rough","Spatial",6.11769440616283,0.238137834463873,0.0106820923728519
30,6,"Rough","Spatial",5.15953985308311,0.232439726095543,0.0141021066682371
30,7,"Rough","Spatial",5.60910135944965,0.251481644584411,0.0112111094158467
30,8,"Rough","Spatial",4.83216057528201,0.229246608659366,0.0146032689916374
30,9,"Rough","Spatial",5.05754802813152,0.230201810709198,0.0142275035026071
33,1,"Rough","Conceptual",2.67328286974492,0.00673794699908789,0.0569793622884237
33,2,"Rough","Conceptual",3.05894103720799,0.0067379469991482,0.0543892105149948
33,3,"Rough","Conceptual",2.62890452373564,0.00673794699909543,0.0625076778954755
33,4,"Rough","Conceptual",2.99463766310468,0.00673794699908638,0.055675351396209
33,5,"Rough","Conceptual",3.09561331516899,0.00673794699909073,0.053057592027035
33,8,"Rough","Conceptual",2.82201629325325,0.00673794699912229,0.0560973944062491
33,9,"Rough","Conceptual",2.8383518763426,0.00673794699908599,0.0507742440360795
33,6,"Rough","Conceptual",3.06866632099607,0.00673794699909059,0.0513677518900648
33,7,"Rough","Conceptual",3.2115052696638,0.00673794699914084,0.0517740246104886
33,1,"Rough","Spatial",1.91744621041469,0.111599304879164,0.0410604217459215
33,2,"Rough","Spatial",1.89033143738609,0.053532588769824,0.0535114732449919
33,3,"Rough","Spatial",1.95443980320079,0.0524896537798305,0.053732286803027
33,4,"Rough","Spatial",1.75065423715821,0.0558920172763153,0.0571334529441315
33,5,"Rough","Spatial",1.77777289950074,0.0623213830857436,0.0556391573167754
33,8,"Rough","Spatial",1.5584678696679,0.0634560378485899,0.0535367436061173
33,9,"Rough","Spatial",1.78264296983223,0.0502799168664108,0.0574931595516725
33,6,"Rough","Spatial",1.91986386833805,0.0553268262532274,0.0530590673210316
33,7,"Rough","Spatial",1.76313181004335,0.0494182385505039,0.0561066519751089
34,1,"Rough","Conceptual",2.03124750590945,0.00673794699908564,0.0714035885877627
34,4,"Rough","Conceptual",2.17958888528644,0.00673794699908577,0.0672489816871158
34,5,"Rough","Conceptual",2.23946770044322,0.00673794699908549,0.0686520594926958
34,2,"Rough","Conceptual",1.81468464650125,0.00673794699908547,0.0699638200636791
34,3,"Rough","Conceptual",1.85712205364786,0.00673794699908547,0.0726494313121183
34,6,"Rough","Conceptual",2.10416684246038,0.00673794699908548,0.0694814924734755
34,7,"Rough","Conceptual",2.31284143670839,0.00673794699908758,0.0680649991711782
34,9,"Rough","Conceptual",2.09371006040319,0.00673794699908547,0.070045659429133
34,8,"Rough","Conceptual",1.91788752211241,0.00673794699908559,0.0762084633612217
34,1,"Rough","Spatial",4.1075910312875,0.0927706747625521,0.028931495600637
34,4,"Rough","Spatial",3.30127574942025,0.0387942845109499,0.0405348341061239
34,5,"Rough","Spatial",4.16536476151624,0.15618681803878,0.0219779427016512
34,2,"Rough","Spatial",3.99362854934561,0.0910281516395894,0.0303409363520917
34,3,"Rough","Spatial",4.67914299533667,0.176209372384921,0.0143612969697084
34,6,"Rough","Spatial",3.6812896877843,0.0740684012706265,0.0336969835409433
34,7,"Rough","Spatial",3.96131449830506,0.106125215809061,0.0290093010416484
